inviter_id,cate_level1_id,cate1_interaction_freq
e8f2cf9edd807e9730dad0c4dd524a36,50006842,1
e8f2cf9edd807e9730dad0c4dd524a36,50006843,1
e8f2cf9edd807e9730dad0c4dd524a36,50010788,1
e8f2cf9edd807e9730dad0c4dd524a36,50012029,3
e8f2cf9edd807e9730dad0c4dd524a36,50013864,1
e8f2cf9edd807e9730dad0c4dd524a36,50018004,1
e8f2cf9edd807e9730dad0c4dd524a36,50025705,1
e8ffba8057e133254d7e918c2b95f4b2,21,4
e8ffba8057e133254d7e918c2b95f4b2,50008163,13
e8ffba8057e133254d7e918c2b95f4b2,50008164,1
e8ffba8057e133254d7e918c2b95f4b2,50012100,8
e9024f5ea30083b375d35bb1f74093c4,30,8
e9024f5ea30083b375d35bb1f74093c4,50002768,5
e9024f5ea30083b375d35bb1f74093c4,50010728,1
e9024f5ea30083b375d35bb1f74093c4,50011699,1
e9024f5ea30083b375d35bb1f74093c4,50013864,1
e90981f0f48be668afbd9b76c112fedd,122852001,1
e90981f0f48be668afbd9b76c112fedd,16,2
e90981f0f48be668afbd9b76c112fedd,1625,2
e90981f0f48be668afbd9b76c112fedd,1801,1
e90981f0f48be668afbd9b76c112fedd,50006842,1
e90981f0f48be668afbd9b76c112fedd,50010788,1
e90981f0f48be668afbd9b76c112fedd,50011972,1
e90981f0f48be668afbd9b76c112fedd,50016348,1
e9114bf4a0a6b273ff6b20b509707551,122928002,4
e9114bf4a0a6b273ff6b20b509707551,16,3
e9114bf4a0a6b273ff6b20b509707551,1625,1
e9114bf4a0a6b273ff6b20b509707551,1801,7
e9114bf4a0a6b273ff6b20b509707551,20,1
e9114bf4a0a6b273ff6b20b509707551,21,2
e9114bf4a0a6b273ff6b20b509707551,26,1
e9114bf4a0a6b273ff6b20b509707551,27,1
e9114bf4a0a6b273ff6b20b509707551,29,1
e9114bf4a0a6b273ff6b20b509707551,30,1
e9114bf4a0a6b273ff6b20b509707551,50006843,4
e9114bf4a0a6b273ff6b20b509707551,50008090,4
e9114bf4a0a6b273ff6b20b509707551,50010404,1
e9114bf4a0a6b273ff6b20b509707551,50010788,1
e9114bf4a0a6b273ff6b20b509707551,50012100,1
e9114bf4a0a6b273ff6b20b509707551,50016348,6
e9114bf4a0a6b273ff6b20b509707551,50016349,1
e9114bf4a0a6b273ff6b20b509707551,50017300,1
e9114bf4a0a6b273ff6b20b509707551,50020485,1
e9114bf4a0a6b273ff6b20b509707551,50020808,2
e9114bf4a0a6b273ff6b20b509707551,50025705,1
e918af413c966361f4e3cbef2f952c19,122928002,1
e918af413c966361f4e3cbef2f952c19,16,1
e918af413c966361f4e3cbef2f952c19,1801,1
e9219d635fdc00755026a563731c14b7,50011972,3
e923b8c52a8cc23882209a582c3b2fe7,122852001,1
e923b8c52a8cc23882209a582c3b2fe7,122950001,1
e923b8c52a8cc23882209a582c3b2fe7,126700003,2
e923b8c52a8cc23882209a582c3b2fe7,16,3
e923b8c52a8cc23882209a582c3b2fe7,26,2
e923b8c52a8cc23882209a582c3b2fe7,27,1
e923b8c52a8cc23882209a582c3b2fe7,30,1
e923b8c52a8cc23882209a582c3b2fe7,50006842,1
e923b8c52a8cc23882209a582c3b2fe7,50008163,4
e923b8c52a8cc23882209a582c3b2fe7,50008164,1
e923b8c52a8cc23882209a582c3b2fe7,50011740,1
e923b8c52a8cc23882209a582c3b2fe7,50012100,2
e923b8c52a8cc23882209a582c3b2fe7,50014927,2
e923b8c52a8cc23882209a582c3b2fe7,50016348,1
e923b8c52a8cc23882209a582c3b2fe7,50018264,1
e923b8c52a8cc23882209a582c3b2fe7,50020332,1
e923b8c52a8cc23882209a582c3b2fe7,50020485,2
e923b8c52a8cc23882209a582c3b2fe7,50020611,2
e923b8c52a8cc23882209a582c3b2fe7,50020808,2
e923b8c52a8cc23882209a582c3b2fe7,50024099,2
e923b8c52a8cc23882209a582c3b2fe7,50025004,2
e923b8c52a8cc23882209a582c3b2fe7,50026316,1
e923b8c52a8cc23882209a582c3b2fe7,50050359,1
e923b8c52a8cc23882209a582c3b2fe7,98,1
e927fd444e198d4ef65505d1ffae6930,11,2
e927fd444e198d4ef65505d1ffae6930,122852001,3
e927fd444e198d4ef65505d1ffae6930,124484008,6
e927fd444e198d4ef65505d1ffae6930,16,8
e927fd444e198d4ef65505d1ffae6930,1625,40
e927fd444e198d4ef65505d1ffae6930,2813,12
e927fd444e198d4ef65505d1ffae6930,29,12
e927fd444e198d4ef65505d1ffae6930,30,15
e927fd444e198d4ef65505d1ffae6930,50006842,3
e927fd444e198d4ef65505d1ffae6930,50007216,1
e927fd444e198d4ef65505d1ffae6930,50008090,3
e927fd444e198d4ef65505d1ffae6930,50008163,1
e927fd444e198d4ef65505d1ffae6930,50008907,2
e927fd444e198d4ef65505d1ffae6930,50010788,1
e927fd444e198d4ef65505d1ffae6930,50011740,7
e927fd444e198d4ef65505d1ffae6930,50012029,1
e927fd444e198d4ef65505d1ffae6930,50012082,1
e927fd444e198d4ef65505d1ffae6930,50025004,1
e927fd444e198d4ef65505d1ffae6930,50026316,1
e927fd444e198d4ef65505d1ffae6930,50074001,1
e92856ac7986d3025d97ec66cc53c8f7,1625,2
e92856ac7986d3025d97ec66cc53c8f7,50007218,1
e92856ac7986d3025d97ec66cc53c8f7,50010404,1
e92856ac7986d3025d97ec66cc53c8f7,50010728,1
e92856ac7986d3025d97ec66cc53c8f7,50018004,1
e92f485423a806abe7ed5956952dea0a,122852001,1
e92f485423a806abe7ed5956952dea0a,122952001,1
e92f485423a806abe7ed5956952dea0a,124458005,1
e92f485423a806abe7ed5956952dea0a,16,2
e92f485423a806abe7ed5956952dea0a,1801,2
e92f485423a806abe7ed5956952dea0a,50006842,1
e92f485423a806abe7ed5956952dea0a,50006843,1
e92f485423a806abe7ed5956952dea0a,50010788,1
e92f485423a806abe7ed5956952dea0a,50012029,2
e92f485423a806abe7ed5956952dea0a,50013864,1
e93007f7971fe32fc151733deb23dba0,122650005,1
e93007f7971fe32fc151733deb23dba0,122718004,2
e93007f7971fe32fc151733deb23dba0,122852001,2
e93007f7971fe32fc151733deb23dba0,122928002,3
e93007f7971fe32fc151733deb23dba0,122952001,13
e93007f7971fe32fc151733deb23dba0,124050001,1
e93007f7971fe32fc151733deb23dba0,124458005,1
e93007f7971fe32fc151733deb23dba0,126700003,2
e93007f7971fe32fc151733deb23dba0,16,3
e93007f7971fe32fc151733deb23dba0,1625,5
e93007f7971fe32fc151733deb23dba0,21,3
e93007f7971fe32fc151733deb23dba0,25,1
e93007f7971fe32fc151733deb23dba0,27,10
e93007f7971fe32fc151733deb23dba0,30,1
e93007f7971fe32fc151733deb23dba0,50002766,2
e93007f7971fe32fc151733deb23dba0,50002768,2
e93007f7971fe32fc151733deb23dba0,50007216,4
e93007f7971fe32fc151733deb23dba0,50008090,2
e93007f7971fe32fc151733deb23dba0,50008163,1
e93007f7971fe32fc151733deb23dba0,50008165,1
e93007f7971fe32fc151733deb23dba0,50011972,1
e93007f7971fe32fc151733deb23dba0,50013864,4
e93007f7971fe32fc151733deb23dba0,50013886,1
e93007f7971fe32fc151733deb23dba0,50014812,1
e93007f7971fe32fc151733deb23dba0,50016348,11
e93007f7971fe32fc151733deb23dba0,50016349,2
e93007f7971fe32fc151733deb23dba0,50018004,6
e93007f7971fe32fc151733deb23dba0,50020332,3
e93007f7971fe32fc151733deb23dba0,50020808,1
e93007f7971fe32fc151733deb23dba0,50023717,3
e93007f7971fe32fc151733deb23dba0,50023721,8
e93007f7971fe32fc151733deb23dba0,50025705,5
e93007f7971fe32fc151733deb23dba0,50026555,1
e93007f7971fe32fc151733deb23dba0,50074001,1
e93007f7971fe32fc151733deb23dba0,50158001,1
e9339a9842ba89e88f7dbd883cf9b6e5,25,5
e9339f2e084ad3d289f5a1529e02e8d5,122718004,1
e9339f2e084ad3d289f5a1529e02e8d5,16,4
e9339f2e084ad3d289f5a1529e02e8d5,21,1
e9339f2e084ad3d289f5a1529e02e8d5,25,1
e9339f2e084ad3d289f5a1529e02e8d5,26,1
e9339f2e084ad3d289f5a1529e02e8d5,27,2
e9339f2e084ad3d289f5a1529e02e8d5,30,3
e9339f2e084ad3d289f5a1529e02e8d5,50006843,1
e9339f2e084ad3d289f5a1529e02e8d5,50007218,2
e9339f2e084ad3d289f5a1529e02e8d5,50008090,1
e9339f2e084ad3d289f5a1529e02e8d5,50008164,2
e9339f2e084ad3d289f5a1529e02e8d5,50008165,1
e9339f2e084ad3d289f5a1529e02e8d5,50010728,1
e9339f2e084ad3d289f5a1529e02e8d5,50011740,1
e9339f2e084ad3d289f5a1529e02e8d5,50012029,2
e9339f2e084ad3d289f5a1529e02e8d5,50012100,1
e9339f2e084ad3d289f5a1529e02e8d5,50013864,1
e9339f2e084ad3d289f5a1529e02e8d5,50018004,1
e9339f2e084ad3d289f5a1529e02e8d5,50022703,1
e9339f2e084ad3d289f5a1529e02e8d5,50025004,4
e9341605c3856c2d472278a605e37024,16,3
e9341605c3856c2d472278a605e37024,1625,2
e9341605c3856c2d472278a605e37024,1801,1
e9341605c3856c2d472278a605e37024,50008090,2
e9341605c3856c2d472278a605e37024,50025705,1
e93aeb416062f724d0768cef2f93b81b,122852001,4
e93aeb416062f724d0768cef2f93b81b,122928002,2
e93aeb416062f724d0768cef2f93b81b,122950001,7
e93aeb416062f724d0768cef2f93b81b,122952001,1
e93aeb416062f724d0768cef2f93b81b,16,16
e93aeb416062f724d0768cef2f93b81b,1625,9
e93aeb416062f724d0768cef2f93b81b,21,2
e93aeb416062f724d0768cef2f93b81b,27,1
e93aeb416062f724d0768cef2f93b81b,50002768,2
e93aeb416062f724d0768cef2f93b81b,50006842,6
e93aeb416062f724d0768cef2f93b81b,50006843,26
e93aeb416062f724d0768cef2f93b81b,50008090,1
e93aeb416062f724d0768cef2f93b81b,50011699,2
e93aeb416062f724d0768cef2f93b81b,50011740,2
e93aeb416062f724d0768cef2f93b81b,50012082,1
e93aeb416062f724d0768cef2f93b81b,50013864,2
e93aeb416062f724d0768cef2f93b81b,50020808,1
e93aeb416062f724d0768cef2f93b81b,50023282,1
e93aeb416062f724d0768cef2f93b81b,50025705,5
e9412f08a8b31bd0b20e98000c750677,122928002,2
e9412f08a8b31bd0b20e98000c750677,25,1
e9412f08a8b31bd0b20e98000c750677,50008165,1
e9412f08a8b31bd0b20e98000c750677,50012082,1
e9412f08a8b31bd0b20e98000c750677,50074001,1
e94fd2bf38c2310e8cb6d92bb7bd5e96,33,2
e94fd2bf38c2310e8cb6d92bb7bd5e96,50007218,2
e94fd2bf38c2310e8cb6d92bb7bd5e96,50016348,4
e94fd2bf38c2310e8cb6d92bb7bd5e96,50016422,3
e94fd2bf38c2310e8cb6d92bb7bd5e96,50018004,4
e94fd2bf38c2310e8cb6d92bb7bd5e96,50020808,3
e94fd2bf38c2310e8cb6d92bb7bd5e96,50023721,1
e94fd2bf38c2310e8cb6d92bb7bd5e96,50025705,3
e9504211b4cb4e62ddbb5331766ac1f7,50008165,1
e9504211b4cb4e62ddbb5331766ac1f7,50013864,1
e950eb584281b87cd3ea3afc6b171c6e,122650005,1
e950eb584281b87cd3ea3afc6b171c6e,122852001,13
e950eb584281b87cd3ea3afc6b171c6e,122928002,2
e950eb584281b87cd3ea3afc6b171c6e,122952001,5
e950eb584281b87cd3ea3afc6b171c6e,16,1
e950eb584281b87cd3ea3afc6b171c6e,21,4
e950eb584281b87cd3ea3afc6b171c6e,25,7
e950eb584281b87cd3ea3afc6b171c6e,33,12
e950eb584281b87cd3ea3afc6b171c6e,50002766,1
e950eb584281b87cd3ea3afc6b171c6e,50008090,1
e950eb584281b87cd3ea3afc6b171c6e,50008164,2
e950eb584281b87cd3ea3afc6b171c6e,50008165,30
e950eb584281b87cd3ea3afc6b171c6e,50010404,1
e950eb584281b87cd3ea3afc6b171c6e,50010728,27
e950eb584281b87cd3ea3afc6b171c6e,50012082,2
e950eb584281b87cd3ea3afc6b171c6e,50016349,3
e950eb584281b87cd3ea3afc6b171c6e,50016422,1
e950eb584281b87cd3ea3afc6b171c6e,50018004,24
e950eb584281b87cd3ea3afc6b171c6e,50020579,1
e950eb584281b87cd3ea3afc6b171c6e,50020808,1
e950eb584281b87cd3ea3afc6b171c6e,50023282,1
e950eb584281b87cd3ea3afc6b171c6e,50025705,1
e950eb584281b87cd3ea3afc6b171c6e,50050359,3
e951e5ef0aa8e71ad065cefb793bbd34,1625,3
e951e5ef0aa8e71ad065cefb793bbd34,27,8
e951e5ef0aa8e71ad065cefb793bbd34,30,4
e951e5ef0aa8e71ad065cefb793bbd34,50008090,9
e951e5ef0aa8e71ad065cefb793bbd34,50008164,1
e951e5ef0aa8e71ad065cefb793bbd34,50008165,1
e951e5ef0aa8e71ad065cefb793bbd34,50012100,16
e951e5ef0aa8e71ad065cefb793bbd34,50018004,15
e958ab4191bceeaefb5f873bf754f67c,122950001,4
e958ab4191bceeaefb5f873bf754f67c,30,3
e958ab4191bceeaefb5f873bf754f67c,50006843,1
e958ab4191bceeaefb5f873bf754f67c,50008163,1
e958ab4191bceeaefb5f873bf754f67c,50018004,17
e96143bb7fefbd05cf10c7ce4929d380,16,15
e96143bb7fefbd05cf10c7ce4929d380,50008165,15
e9636365bd6a603fddef7094eab9ba8c,124354002,1
e9636365bd6a603fddef7094eab9ba8c,33,13
e9636365bd6a603fddef7094eab9ba8c,50012082,2
e9636365bd6a603fddef7094eab9ba8c,50012100,1
e9674ae9a925d525594c6f11b8743ea6,16,1
e9674ae9a925d525594c6f11b8743ea6,30,2
e9674ae9a925d525594c6f11b8743ea6,50002766,1
e9674ae9a925d525594c6f11b8743ea6,50013864,3
e96a21ea05eeba1a2eef7f15813047e1,16,7
e96a21ea05eeba1a2eef7f15813047e1,50012029,1
e96cb01d9658186eed01a8289e817260,122928002,3
e96cb01d9658186eed01a8289e817260,122950001,3
e96cb01d9658186eed01a8289e817260,122952001,12
e96cb01d9658186eed01a8289e817260,122966004,16
e96cb01d9658186eed01a8289e817260,124484008,11
e96cb01d9658186eed01a8289e817260,16,1
e96cb01d9658186eed01a8289e817260,1625,2
e96cb01d9658186eed01a8289e817260,1801,7
e96cb01d9658186eed01a8289e817260,201273575,4
e96cb01d9658186eed01a8289e817260,21,2
e96cb01d9658186eed01a8289e817260,25,17
e96cb01d9658186eed01a8289e817260,33,2
e96cb01d9658186eed01a8289e817260,50002766,1
e96cb01d9658186eed01a8289e817260,50006842,3
e96cb01d9658186eed01a8289e817260,50008090,1
e96cb01d9658186eed01a8289e817260,50010404,3
e96cb01d9658186eed01a8289e817260,50010728,1
e96cb01d9658186eed01a8289e817260,50010788,1
e96cb01d9658186eed01a8289e817260,50011397,5
e96cb01d9658186eed01a8289e817260,50011699,4
e96cb01d9658186eed01a8289e817260,50012029,6
e96cb01d9658186eed01a8289e817260,50012082,1
e96cb01d9658186eed01a8289e817260,50013864,2
e96cb01d9658186eed01a8289e817260,50016422,3
e96cb01d9658186eed01a8289e817260,50018004,1
e96cb01d9658186eed01a8289e817260,50020275,3
e96cb01d9658186eed01a8289e817260,50020611,1
e96cb01d9658186eed01a8289e817260,50020808,3
e96cb01d9658186eed01a8289e817260,50023717,4
e96cb01d9658186eed01a8289e817260,50023724,1
e96cb01d9658186eed01a8289e817260,50025705,5
e96cb01d9658186eed01a8289e817260,50050359,2
e96cb01d9658186eed01a8289e817260,50510002,3
e96f657b63c92f60d504a72878d6c406,122950001,1
e96f657b63c92f60d504a72878d6c406,122952001,1
e96f657b63c92f60d504a72878d6c406,124354002,1
e96f657b63c92f60d504a72878d6c406,124458005,1
e96f657b63c92f60d504a72878d6c406,126700003,2
e96f657b63c92f60d504a72878d6c406,126762001,1
e96f657b63c92f60d504a72878d6c406,16,3
e96f657b63c92f60d504a72878d6c406,1625,3
e96f657b63c92f60d504a72878d6c406,1801,8
e96f657b63c92f60d504a72878d6c406,201156706,5
e96f657b63c92f60d504a72878d6c406,201162107,2
e96f657b63c92f60d504a72878d6c406,21,1
e96f657b63c92f60d504a72878d6c406,25,2
e96f657b63c92f60d504a72878d6c406,26,3
e96f657b63c92f60d504a72878d6c406,29,1
e96f657b63c92f60d504a72878d6c406,30,8
e96f657b63c92f60d504a72878d6c406,50002768,2
e96f657b63c92f60d504a72878d6c406,50006843,1
e96f657b63c92f60d504a72878d6c406,50007216,2
e96f657b63c92f60d504a72878d6c406,50007218,2
e96f657b63c92f60d504a72878d6c406,50008090,9
e96f657b63c92f60d504a72878d6c406,50008141,2
e96f657b63c92f60d504a72878d6c406,50008164,3
e96f657b63c92f60d504a72878d6c406,50008907,1
e96f657b63c92f60d504a72878d6c406,50010404,1
e96f657b63c92f60d504a72878d6c406,50011972,1
e96f657b63c92f60d504a72878d6c406,50012100,2
e96f657b63c92f60d504a72878d6c406,50013886,1
e96f657b63c92f60d504a72878d6c406,50014927,9
e96f657b63c92f60d504a72878d6c406,50016348,1
e96f657b63c92f60d504a72878d6c406,50016349,1
e96f657b63c92f60d504a72878d6c406,50016422,1
e96f657b63c92f60d504a72878d6c406,50020332,1
e96f657b63c92f60d504a72878d6c406,50020485,2
e96f657b63c92f60d504a72878d6c406,50020579,1
e96f657b63c92f60d504a72878d6c406,50020611,3
e96f657b63c92f60d504a72878d6c406,50020808,2
e96f657b63c92f60d504a72878d6c406,50022517,1
e96f657b63c92f60d504a72878d6c406,50023282,4
e96f657b63c92f60d504a72878d6c406,50023721,1
e96f657b63c92f60d504a72878d6c406,50025004,4
e96f657b63c92f60d504a72878d6c406,50025705,2
e96f657b63c92f60d504a72878d6c406,50026800,1
e96f657b63c92f60d504a72878d6c406,50050359,1
e9752ca602018cf53490f9315e679fd3,122952001,7
e9752ca602018cf53490f9315e679fd3,126700003,1
e9752ca602018cf53490f9315e679fd3,16,2
e9752ca602018cf53490f9315e679fd3,29,3
e9752ca602018cf53490f9315e679fd3,50010788,1
e9752ca602018cf53490f9315e679fd3,50013864,1
e9780a8066d47e033f9a4311e87092e4,122952001,2
e9780a8066d47e033f9a4311e87092e4,124242008,1
e9780a8066d47e033f9a4311e87092e4,126700003,3
e9780a8066d47e033f9a4311e87092e4,16,4
e9780a8066d47e033f9a4311e87092e4,1625,3
e9780a8066d47e033f9a4311e87092e4,1801,10
e9780a8066d47e033f9a4311e87092e4,201156706,5
e9780a8066d47e033f9a4311e87092e4,201162107,2
e9780a8066d47e033f9a4311e87092e4,25,5
e9780a8066d47e033f9a4311e87092e4,26,3
e9780a8066d47e033f9a4311e87092e4,27,1
e9780a8066d47e033f9a4311e87092e4,2813,2
e9780a8066d47e033f9a4311e87092e4,30,4
e9780a8066d47e033f9a4311e87092e4,50002768,3
e9780a8066d47e033f9a4311e87092e4,50006843,2
e9780a8066d47e033f9a4311e87092e4,50007216,2
e9780a8066d47e033f9a4311e87092e4,50007218,2
e9780a8066d47e033f9a4311e87092e4,50008090,7
e9780a8066d47e033f9a4311e87092e4,50008164,2
e9780a8066d47e033f9a4311e87092e4,50008165,1
e9780a8066d47e033f9a4311e87092e4,50008907,1
e9780a8066d47e033f9a4311e87092e4,50010788,1
e9780a8066d47e033f9a4311e87092e4,50011665,1
e9780a8066d47e033f9a4311e87092e4,50012100,1
e9780a8066d47e033f9a4311e87092e4,50013886,1
e9780a8066d47e033f9a4311e87092e4,50014927,5
e9780a8066d47e033f9a4311e87092e4,50020275,1
e9780a8066d47e033f9a4311e87092e4,50020332,1
e9780a8066d47e033f9a4311e87092e4,50020485,3
e9780a8066d47e033f9a4311e87092e4,50020611,1
e9780a8066d47e033f9a4311e87092e4,50020808,3
e9780a8066d47e033f9a4311e87092e4,50022703,2
e9780a8066d47e033f9a4311e87092e4,50023282,5
e9780a8066d47e033f9a4311e87092e4,50023721,1
e9780a8066d47e033f9a4311e87092e4,50024099,2
e9780a8066d47e033f9a4311e87092e4,50025004,4
e9780a8066d47e033f9a4311e87092e4,50025705,3
e9780a8066d47e033f9a4311e87092e4,50026800,1
e9780a8066d47e033f9a4311e87092e4,50050359,1
e9780a8066d47e033f9a4311e87092e4,50468001,2
e978253249670811c2dcd5d4d2e4db67,122950001,1
e978253249670811c2dcd5d4d2e4db67,16,16
e978253249670811c2dcd5d4d2e4db67,1625,5
e978253249670811c2dcd5d4d2e4db67,201156706,1
e978253249670811c2dcd5d4d2e4db67,21,1
e978253249670811c2dcd5d4d2e4db67,25,2
e978253249670811c2dcd5d4d2e4db67,28,3
e978253249670811c2dcd5d4d2e4db67,30,9
e978253249670811c2dcd5d4d2e4db67,50006842,1
e978253249670811c2dcd5d4d2e4db67,50006843,1
e978253249670811c2dcd5d4d2e4db67,50008090,6
e978253249670811c2dcd5d4d2e4db67,50008163,1
e978253249670811c2dcd5d4d2e4db67,50010404,1
e978253249670811c2dcd5d4d2e4db67,50011972,1
e978253249670811c2dcd5d4d2e4db67,50013864,2
e978253249670811c2dcd5d4d2e4db67,50013886,1
e978253249670811c2dcd5d4d2e4db67,50468001,1
e97a622af4063926527a49ab09d31f80,122852001,2
e97a622af4063926527a49ab09d31f80,16,1
e97a622af4063926527a49ab09d31f80,50002766,2
e97a622af4063926527a49ab09d31f80,50006843,2
e97a622af4063926527a49ab09d31f80,50013864,2
e97a622af4063926527a49ab09d31f80,50014812,11
e97a622af4063926527a49ab09d31f80,50018004,3
e97a622af4063926527a49ab09d31f80,50020275,2
e97a622af4063926527a49ab09d31f80,50023282,3
e97a622af4063926527a49ab09d31f80,50025705,2
e97a622af4063926527a49ab09d31f80,50050359,2
e97d2cfff82c91f34c4b5bc317cc9778,122852001,2
e97d2cfff82c91f34c4b5bc317cc9778,122928002,1
e97d2cfff82c91f34c4b5bc317cc9778,122950001,9
e97d2cfff82c91f34c4b5bc317cc9778,124484008,2
e97d2cfff82c91f34c4b5bc317cc9778,1801,1
e97d2cfff82c91f34c4b5bc317cc9778,25,5
e97d2cfff82c91f34c4b5bc317cc9778,50006842,3
e97d2cfff82c91f34c4b5bc317cc9778,50008090,2
e97d2cfff82c91f34c4b5bc317cc9778,50008163,1
e97d2cfff82c91f34c4b5bc317cc9778,50010404,3
e97d2cfff82c91f34c4b5bc317cc9778,50010788,1
e97d2cfff82c91f34c4b5bc317cc9778,50012029,1
e97d2cfff82c91f34c4b5bc317cc9778,50012100,1
e97d2cfff82c91f34c4b5bc317cc9778,50020808,1
e9819b4fe2efdfbb4ce42ce257084281,27,1
e9819b4fe2efdfbb4ce42ce257084281,30,1
e9819b4fe2efdfbb4ce42ce257084281,50006843,1
e9819b4fe2efdfbb4ce42ce257084281,50010404,1
e9819b4fe2efdfbb4ce42ce257084281,50011740,1
e9825128bff64cf29692ec1b67ad1629,50002766,1
e9825128bff64cf29692ec1b67ad1629,50020275,1
e9844b099678b72bb4b0c2ef2a3a9d8a,122928002,1
e9844b099678b72bb4b0c2ef2a3a9d8a,124470001,1
e9844b099678b72bb4b0c2ef2a3a9d8a,126700003,1
e9844b099678b72bb4b0c2ef2a3a9d8a,127450004,1
e9844b099678b72bb4b0c2ef2a3a9d8a,1801,1
e9844b099678b72bb4b0c2ef2a3a9d8a,201156706,3
e9844b099678b72bb4b0c2ef2a3a9d8a,21,1
e9844b099678b72bb4b0c2ef2a3a9d8a,26,1
e9844b099678b72bb4b0c2ef2a3a9d8a,30,2
e9844b099678b72bb4b0c2ef2a3a9d8a,33,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50008164,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50010728,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50011972,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50012082,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50013886,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50014927,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50018004,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50020611,2
e9844b099678b72bb4b0c2ef2a3a9d8a,50025004,2
e9844b099678b72bb4b0c2ef2a3a9d8a,50025111,1
e9844b099678b72bb4b0c2ef2a3a9d8a,50025705,2
e9844b099678b72bb4b0c2ef2a3a9d8a,50026800,1
e98584e8d7d67f40ddb9a11c378dba67,16,2
e98584e8d7d67f40ddb9a11c378dba67,1801,1
e98584e8d7d67f40ddb9a11c378dba67,50010788,2
e98584e8d7d67f40ddb9a11c378dba67,50012029,1
e98fef3513c5532a6ef3a5c1a18ce3a2,16,9
e98fef3513c5532a6ef3a5c1a18ce3a2,1801,1
e98fef3513c5532a6ef3a5c1a18ce3a2,25,1
e98fef3513c5532a6ef3a5c1a18ce3a2,50006843,3
e98fef3513c5532a6ef3a5c1a18ce3a2,50008164,1
e98fef3513c5532a6ef3a5c1a18ce3a2,50010404,2
e98fef3513c5532a6ef3a5c1a18ce3a2,50010728,1
e98fef3513c5532a6ef3a5c1a18ce3a2,50010788,4
e98fef3513c5532a6ef3a5c1a18ce3a2,50012100,2
e98fef3513c5532a6ef3a5c1a18ce3a2,50013864,2
e98fef3513c5532a6ef3a5c1a18ce3a2,50026535,2
e98fef3513c5532a6ef3a5c1a18ce3a2,50026800,1
e9917d655587088804352cc8e2363024,122650005,2
e9917d655587088804352cc8e2363024,122852001,3
e9917d655587088804352cc8e2363024,122928002,1
e9917d655587088804352cc8e2363024,124354002,1
e9917d655587088804352cc8e2363024,126700003,1
e9917d655587088804352cc8e2363024,127450004,1
e9917d655587088804352cc8e2363024,16,16
e9917d655587088804352cc8e2363024,1625,4
e9917d655587088804352cc8e2363024,201162107,2
e9917d655587088804352cc8e2363024,25,3
e9917d655587088804352cc8e2363024,26,2
e9917d655587088804352cc8e2363024,30,17
e9917d655587088804352cc8e2363024,50002766,2
e9917d655587088804352cc8e2363024,50006842,4
e9917d655587088804352cc8e2363024,50006843,3
e9917d655587088804352cc8e2363024,50007216,1
e9917d655587088804352cc8e2363024,50007218,1
e9917d655587088804352cc8e2363024,50008090,2
e9917d655587088804352cc8e2363024,50008163,1
e9917d655587088804352cc8e2363024,50008165,8
e9917d655587088804352cc8e2363024,50010404,3
e9917d655587088804352cc8e2363024,50010728,1
e9917d655587088804352cc8e2363024,50010788,1
e9917d655587088804352cc8e2363024,50011740,2
e9917d655587088804352cc8e2363024,50012082,1
e9917d655587088804352cc8e2363024,50014812,2
e9917d655587088804352cc8e2363024,50016349,2
e9917d655587088804352cc8e2363024,50020485,1
e9917d655587088804352cc8e2363024,50020808,2
e9917d655587088804352cc8e2363024,50023721,1
e9917d655587088804352cc8e2363024,50025705,1
e992aa68162d4aa06567244de8c8c7bd,16,1
e992aa68162d4aa06567244de8c8c7bd,50002768,1
e9966b89ba0bab0f9e3f999f37be1b83,122950001,2
e9966b89ba0bab0f9e3f999f37be1b83,16,1
e9966b89ba0bab0f9e3f999f37be1b83,1801,1
e9966b89ba0bab0f9e3f999f37be1b83,50020808,1
e997734369359e4ebc6247537d07b31e,124470001,76
e99a34148fd1ed3ead3d57d8bd08f818,126700003,2
e99a34148fd1ed3ead3d57d8bd08f818,26,1
e99a34148fd1ed3ead3d57d8bd08f818,29,2
e99a34148fd1ed3ead3d57d8bd08f818,50016348,2
e99a34148fd1ed3ead3d57d8bd08f818,50020579,1
e99c614c65a367d73afa9efa367fde28,122950001,3
e99c614c65a367d73afa9efa367fde28,126762001,1
e99c614c65a367d73afa9efa367fde28,16,53
e99c614c65a367d73afa9efa367fde28,1625,7
e99c614c65a367d73afa9efa367fde28,1801,8
e99c614c65a367d73afa9efa367fde28,21,3
e99c614c65a367d73afa9efa367fde28,25,1
e99c614c65a367d73afa9efa367fde28,26,3
e99c614c65a367d73afa9efa367fde28,28,2
e99c614c65a367d73afa9efa367fde28,50002766,2
e99c614c65a367d73afa9efa367fde28,50006843,4
e99c614c65a367d73afa9efa367fde28,50008090,3
e99c614c65a367d73afa9efa367fde28,50008163,1
